MTH,KAM_POC,REST_ID,BRAND_NAME,BUSINESS_ENTITY,CLASSIFIER,CITY,CITY_CLASSIFICATION,CPV_IMPRESSION,CPV_CLICK,CPV_ORDER,CPV_GMV,CPV_REVENUE
2025-07,Akash Chhawchharia,391051,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,849,5,1,343.399993896,84.9
2025-07,Akash Chhawchharia,708381,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Kolkata,India_1,3044,19,3,1164.200042725,304.4
2025-07,Akash Chhawchharia,622036,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,2014,13,2,1648.5,201.4
2025-07,Akash Chhawchharia,979690,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,10944,50,4,1557.377029419,1094.4
2025-07,Akash Chhawchharia,999594,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Delhi,India_1,559,4,1,276.399993896,55.9
2025-07,Akash Chhawchharia,1090795,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,2198,13,,,219.8
2025-07,Akash Chhawchharia,703763,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,10157,51,21,9803.461029053,1015.7
2025-07,Akash Chhawchharia,622136,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1942,14,2,1977.645996094,194.2
2025-07,Akash Chhawchharia,523619,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,7177,42,26,10934.079269409,717.7
2025-07,Akash Chhawchharia,671786,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Chennai,India_1,7509,29,8,3761.151000977,750.9
2025-07,Akash Chhawchharia,919482,Wendy's,Rebel_Foods_Pvt_Ltd,Nat_Core,Raipur,India_2,6982,145,32,8187.677612305,698.2
2025-07,Akash Chhawchharia,609292,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,2670,4,2,787.100006104,267
2025-07,Akash Chhawchharia,390171,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,2320,1,1,477.400024414,232
2025-07,Akash Chhawchharia,622191,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Faridabad,India_1,5579,17,7,3539.820037842,557.9
2025-07,Akash Chhawchharia,407508,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,148,0,,,14.8
2025-07,Akash Chhawchharia,390151,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1146,9,1,416.049987793,114.6
2025-07,Akash Chhawchharia,622025,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,3199,9,2,1057.450531006,319.9
2025-07,Akash Chhawchharia,949717,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,3429,13,,,342.9
2025-07,Akash Chhawchharia,289282,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,8706,51,17,6927.501464844,870.6
2025-07,Akash Chhawchharia,425378,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,9537,32,2,688.049987793,953.7
2025-07,Akash Chhawchharia,289276,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1939,10,7,2637.649993896,193.9
2025-07,Akash Chhawchharia,681478,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1614,3,2,2171.500915527,161.4
2025-07,Akash Chhawchharia,1112205,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1269,14,3,1011.450042725,126.9
2025-07,Akash Chhawchharia,695927,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,1863,5,4,1675.182006836,186.3
2025-07,Akash Chhawchharia,695915,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Chennai,India_1,6864,22,9,4878.001647949,686.4
2025-07,Akash Chhawchharia,992822,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,267,1,1,291.125,26.7
2025-07,Akash Chhawchharia,946275,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,7305,26,2,477.360015869,730.5
2025-07,Akash Chhawchharia,874149,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,6773,19,3,1032.700042725,677.3
2025-07,Akash Chhawchharia,856798,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,790,4,1,604.650024414,79
2025-07,Akash Chhawchharia,681646,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,2533,10,2,584.325027466,253.3
2025-07,Akash Chhawchharia,979682,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,1661,18,,,166.1
2025-07,Akash Chhawchharia,491971,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,795,6,7,2691.200073242,79.5
2025-07,Akash Chhawchharia,1029608,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1232,5,1,468.350494385,123.2
2025-07,Akash Chhawchharia,435727,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,5298,31,13,5555.170547485,529.8
2025-07,Akash Chhawchharia,1014429,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,595,4,1,240.950012207,59.5
2025-07,Akash Chhawchharia,931736,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1220,6,3,1826.850006104,122
2025-07,Akash Chhawchharia,627705,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1880,11,2,787.100006104,188
2025-07,Akash Chhawchharia,951726,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,2032,7,2,861.750518799,203.2
2025-07,Akash Chhawchharia,780126,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,247,0,,,24.7
2025-07,Akash Chhawchharia,622014,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1523,8,3,1761.850982666,152.3
2025-07,Akash Chhawchharia,681598,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,4198,15,4,2261.100463867,419.8
2025-07,Akash Chhawchharia,799099,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,792,5,1,385.600006104,79.2
2025-07,Akash Chhawchharia,987314,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,572,6,2,1527.620483398,57.2
2025-07,Akash Chhawchharia,999576,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Gurgaon,India_1,705,4,,,70.5
2025-07,Akash Chhawchharia,274790,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,200,1,,,20
2025-07,Akash Chhawchharia,869534,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1096,6,3,1487.830535889,109.6
2025-07,Akash Chhawchharia,1053439,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,887,2,2,1102.800048828,88.7
2025-07,Akash Chhawchharia,274854,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,198,3,1,179.700012207,19.8
2025-07,Akash Chhawchharia,391043,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,731,3,,,73.1
2025-07,Akash Chhawchharia,987360,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,702,6,1,343.399993896,70.2
2025-07,Akash Chhawchharia,810278,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,196,1,1,1108,19.6
2025-07,Akash Chhawchharia,992715,Ovenstory_Pizza,Rebel_Foods_Pvt_Ltd,Nat_Core,Dehradun,India_2,473,11,,,47.3
2025-07,Akash Chhawchharia,869543,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1220,8,1,272.714996338,122
2025-07,Akash Chhawchharia,969339,Behrouz_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Ludhiana,India_2,1900,26,1,289.713165283,190
2025-07,Akash Chhawchharia,831927,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,582,9,1,223.380004883,58.2
2025-07,Akash Chhawchharia,971571,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,767,8,,,76.7
2025-07,Akash Chhawchharia,1030875,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Kolkata,India_1,722,5,,,72.2
2025-07,Akash Chhawchharia,390079,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,3306,7,11,4172.961120605,330.6
2025-07,Akash Chhawchharia,979689,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,12980,80,3,1340.680038452,1298
2025-07,Akash Chhawchharia,390085,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,480,2,1,344.600006104,48
2025-07,Akash Chhawchharia,1080648,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,2732,3,1,272.149993896,273.2
2025-07,Akash Chhawchharia,999634,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Gurgaon,India_1,598,8,1,281.400024414,59.8
2025-07,Akash Chhawchharia,987317,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1510,6,10,4105.950073242,151
2025-07,Akash Chhawchharia,695920,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,1350,13,2,522.324996948,135
2025-07,Akash Chhawchharia,1000308,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,4879,20,9,4658.820526123,487.9
2025-07,Akash Chhawchharia,622048,MOJO_Pizza-2X_Toppings,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,3130,17,2,1690.700500488,313
2025-07,Akash Chhawchharia,483334,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Faridabad,India_1,872,12,,,87.2
2025-07,Akash Chhawchharia,435719,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,757,5,2,689.300048828,75.7
2025-07,Akash Chhawchharia,1032409,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,640,5,2,789.700012207,64
2025-07,Akash Chhawchharia,699292,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,1863,8,4,4370.181060791,186.3
2025-07,Akash Chhawchharia,695921,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,1361,6,,,136.1
2025-07,Akash Chhawchharia,274860,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,168,1,,,16.8
2025-07,Akash Chhawchharia,681580,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,2126,11,3,2033.224975586,212.6
2025-07,Akash Chhawchharia,1090761,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,2097,10,5,2006.730514526,209.7
2025-07,Akash Chhawchharia,274849,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,195,1,,,19.5
2025-07,Akash Chhawchharia,987356,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1134,7,2,708.700531006,113.4
2025-07,Akash Chhawchharia,409494,Mealful_Rolls_India's_Biggest_Rolls,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,399,1,,,39.9
2025-07,Akash Chhawchharia,39269,Ovenstory_Pizza,Rebel_Foods_Pvt_Ltd,Nat_Core,Ahmedabad,India_1,97,0,,,9.7
2025-07,Akash Chhawchharia,750276,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1408,3,,,140.8
2025-07,Akash Chhawchharia,1064294,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,1792,10,7,2214.055541992,179.2
2025-07,Akash Chhawchharia,987329,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,780,4,3,1229.300476074,78
2025-07,Akash Chhawchharia,992848,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1294,5,7,3393.800567627,129.4
2025-07,Akash Chhawchharia,1030745,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Mumbai,India_1,611,5,,,61.1
2025-07,Akash Chhawchharia,391108,ZAZA_Mughal_Biryani,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,3876,45,1,239.675003052,387.6
2025-07,Akash Chhawchharia,1049250,LeanCrust_Pizza,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,3146,17,5,3179.340576172,314.6
2025-07,Akash Chhawchharia,750249,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,2289,12,5,1457.300018311,228.9
2025-07,Akash Chhawchharia,478411,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Hubli,India_2,793,14,1,957.617980957,79.3
2025-07,Akash Chhawchharia,1070248,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Bijapur,India_2,3310,103,4,1762.150024414,331
2025-07,Akash Chhawchharia,750438,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Chennai,India_1,5350,29,5,1828.675949097,535
2025-07,Akash Chhawchharia,427128,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Jabalpur,India_2,775,19,,,77.5
2025-07,Akash Chhawchharia,522707,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Jamshedpur,India_2,1129,9,,,112.9
2025-07,Akash Chhawchharia,643803,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Noida,India_1,4653,22,4,1402.850021362,465.3
2025-07,Akash Chhawchharia,62893,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Mumbai,India_1,2607,26,2,1240.200531006,260.7
2025-07,Akash Chhawchharia,643815,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,6848,35,1,271.149993896,684.8
2025-07,Akash Chhawchharia,1077146,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,2333,12,1,343.399993896,233.3
2025-07,Akash Chhawchharia,259463,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,735,9,,,73.5
2025-07,Akash Chhawchharia,750237,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1328,8,1,371.899993896,132.8
2025-07,Akash Chhawchharia,750322,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,1189,4,2,1040.651000977,118.9
2025-07,Akash Chhawchharia,196148,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,403,1,,,40.3
2025-07,Akash Chhawchharia,951749,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Chennai,India_1,2643,16,10,4446.880996704,264.3
2025-07,Akash Chhawchharia,951729,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,934,6,,,93.4
2025-07,Akash Chhawchharia,643756,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,1790,14,2,1091.549987793,179
2025-07,Akash Chhawchharia,810268,BOX8_-_Desi_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,369,2,1,344.650024414,36.9
2025-07,Akash Chhawchharia,995213,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,1564,11,1,344.650024414,156.4
2025-07,Akash Chhawchharia,1032411,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1153,10,1,343.399993896,115.3
2025-07,Akash Chhawchharia,1080643,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,244,1,,,24.4
2025-07,Akash Chhawchharia,643670,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,3404,16,2,688.050018311,340.4
2025-07,Akash Chhawchharia,1053926,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,758,12,1,536.700012207,75.8
2025-07,Akash Chhawchharia,643870,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Delhi,India_1,2427,5,4,2651.902557373,242.7
2025-07,Akash Chhawchharia,1120922,Dabba_&_Co.,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,221,7,,,22.1
2025-07,Akash Chhawchharia,1053757,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,717,10,,,71.7
2025-07,Akash Chhawchharia,643657,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,1337,1,5,1914.375534058,133.7
2025-07,Akash Chhawchharia,1080638,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,548,4,,,54.8
2025-07,Akash Chhawchharia,390175,NH1_Bowls-Highway_To_North,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,670,1,,,67
2025-07,Akash Chhawchharia,1053863,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Gurgaon,India_1,3665,33,1,842.299987793,366.5
2025-07,Akash Chhawchharia,1053935,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,1698,27,1,433.524993896,169.8
2025-07,Akash Chhawchharia,324206,The_Good_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Kolkata,India_1,1924,17,,,192.4
2025-07,Akash Chhawchharia,487142,The_Good_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Coimbatore,India_1,8605,38,3,1010.500015259,860.5
2025-07,Venkidesh Sreekumar,317382,Krispy_Kreme,Citymax_Hotels_India_Pvt_Ltd,Nat_Core,Noida 1,India_1,3556,8,,,355.6
2025-07,Akash Chhawchharia,1018899,The_Good_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Manipal,India_2,2024,15,3,1292.150497437,202.4
2025-07,Akash Chhawchharia,643829,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,7042,27,3,1400.450042725,704.2
2025-07,Akash Chhawchharia,156450,The_Good_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,5388,25,6,2514.050109863,538.8
2025-07,Akash Chhawchharia,987323,WeFit-Bowls_Salads_and_Sandwiches,Eatclub_Brands_Private_Limited,Nat_Core,Pune,India_1,1198,3,,,119.8
2025-07,Akash Chhawchharia,925868,Daily_Kitchen_Homestyle_Meals,Eatclub_Brands_Private_Limited,Nat_Core,Gurgaon,India_1,415,0,1,444.150024414,41.5
2025-07,Akash Chhawchharia,233051,Behrouz_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,2795,21,,,279.5
2025-07,Akash Chhawchharia,211325,Behrouz_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Tirupati,India_2,982,11,,,98.2
2025-07,Akash Chhawchharia,62917,LunchBox,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,1891,17,1,943.148498535,189.1
2025-07,Akash Chhawchharia,692238,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,1007,3,,,100.7
2025-07,Akash Chhawchharia,692179,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,505,3,,,50.5
2025-07,Akash Chhawchharia,692178,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Noida,India_1,334,1,,,33.4
2025-07,Akash Chhawchharia,361107,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Jalandhar,India_2,1653,34,,,165.3
2025-07,Akash Chhawchharia,263804,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Jaipur,India_1,703,9,1,917.75,70.3
2025-07,Akash Chhawchharia,263863,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Mumbai,India_1,369,6,,,36.9
2025-07,Akash Chhawchharia,263729,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Pune,India_1,419,2,,,41.9
2025-07,Akash Chhawchharia,263772,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Ahmedabad,India_1,117,2,,,11.7
2025-07,Akash Chhawchharia,263832,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Chandigarh,India_1,188,2,,,18.8
2025-07,Akash Chhawchharia,263724,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,135,0,,,13.5
2025-07,Akash Chhawchharia,263606,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,337,0,,,33.7
2025-07,Akash Chhawchharia,263775,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,348,0,,,34.8
2025-07,Akash Chhawchharia,364932,Immunity_Booster_Meals_By_Lunchbox,Rebel_Foods_Pvt_Ltd,Nat_Core,Madurai,India_2,1111,5,,,111.1
2025-07,Akash Chhawchharia,952795,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Hyderabad,India_1,383,2,,,38.3
2025-07,Akash Chhawchharia,692098,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,111,0,,,11.1
2025-07,Akash Chhawchharia,951724,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Bangalore,India_1,219,1,,,21.9
2025-07,Akash Chhawchharia,737905,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Noida 1,India_1,100,2,,,10
2025-07,Akash Chhawchharia,692224,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,90,1,,,9
2025-07,Akash Chhawchharia,1070260,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Bijapur,India_2,1320,92,1,320.450012207,132
2025-07,Akash Chhawchharia,1030781,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Mumbai,India_1,1056,16,,,105.6
2025-07,Akash Chhawchharia,1030887,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Bangalore,India_1,819,5,,,81.9
2025-07,Akash Chhawchharia,512246,Faasos,Rebel_Foods_Pvt_Ltd,Nat_Core,Central Goa,India_1,3537,10,9,3857.379669189,353.7
2025-07,Akash Chhawchharia,1054352,Dabba_&_Co.,Rebel_Foods_Pvt_Ltd,Nat_Core,Bhopal,India_2,409,17,3,1466.599945068,40.9
2025-07,Akash Chhawchharia,692251,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,212,2,,,21.2
2025-07,Akash Chhawchharia,37934,Faasos,Rebel_Foods_Pvt_Ltd,Nat_Core,Ahmedabad,India_1,1213,9,1,258.299987793,121.3
2025-07,Akash Chhawchharia,1053975,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Nashik,India_2,1339,11,,,133.9
2025-07,Akash Chhawchharia,799956,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Gurgaon,India_1,936,5,1,230.224990845,93.6
2025-07,Akash Chhawchharia,1053867,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Surat,India_2,2059,16,5,2203.500061035,205.9
2025-07,Akash Chhawchharia,874331,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Mysore,India_2,841,4,,,84.1
2025-07,Akash Chhawchharia,861075,Fricken,Rebel_Foods_Pvt_Ltd,Nat_Core,Chennai,India_1,4575,23,,,457.5
2025-07,Akash Chhawchharia,1075783,Bite_Club,Rebel_Foods_Pvt_Ltd,Nat_Core,Nagpur,India_1,149,3,,,14.9
2025-07,Akash Chhawchharia,1053805,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,720,1,,,72
2025-07,Akash Chhawchharia,1075601,Bite_Club,Rebel_Foods_Pvt_Ltd,Nat_Core,Hyderabad,India_1,148,0,,,14.8
2025-07,Akash Chhawchharia,692087,BOOM_Sandwich_Explosion_of_Flavours,Eatclub_Brands_Private_Limited,Nat_Core,Mumbai,India_1,35,1,,,3.5
2025-07,Akash Chhawchharia,1053982,Honest_Bowl,Rebel_Foods_Pvt_Ltd,Nat_Core,Meerut,India_2,1646,29,,,164.6
2025-07,Akash Chhawchharia,1075809,Bite_Club,Rebel_Foods_Pvt_Ltd,Nat_Core,Mysore,India_2,628,2,,,62.8
2025-07,Akash Chhawchharia,1030977,Thalaiva_Biryani,Rebel_Foods_Pvt_Ltd,Nat_Core,Raipur,India_2,519,4,,,51.9
2025-07,Akash Chhawchharia,874270,Quick_Crave,Rebel_Foods_Pvt_Ltd,Nat_Core,Delhi,India_1,303,1,,,30.3
